@relation harddrive_smart_1

% Attribute list
@attribute serial {100001,100002,100003,100004,100005,100006,100007,100008,100009,100010,100011,100012,100013,100014,100015,100016,100017,100018,100019,100020,100021,100022,100023,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100034,100035,100036,100037,100038,100039,100040,100041,100042,100043,100044,100045,100046,100047,100048,100049,100050,100051,100052,100053,100054,100055,100056,100057,100058,100059,100060,100061,100062,100063,100064,100065,100066,100067,100068,100069,100070,100071,100072,100073,100074,100075,100076,100077,100078,100079,100080,100081,100082,100083,100084,100085,100086,100087,100088,100089,100090,100091,100092,100093,100094,100095,100096,100097,100098,100099,100100,100101,100102,100103,100104,100105,100106,100107,100108,100109,100110,100111,100112,100113,100114,100115,100116,100117,100118,100119,100120,100121,100122,100123,100124,100125,100126,100127,100128,100129,100130,100131,100132,100133,100134,100135,100136,100137,100138,100139,100140,100141,100142,100143,100144,100145,100146,100147,100148,100149,100150,100151,100152,100153,100154,100155,100156,100157,100158,100159,100160,100161,100162,100163,100164,100165,100166,100167,100168,100169,100170,100171,100172,100173,100174,100175,100176,100177,100178,100179,100180,100181,100182,100183,100184,100185,100186,100187,100188,100189,100190,100191,100192,100193,100194,100195,100196,100197,100198,100199,100200,100201,100202,100203,100204,100205,100206,100207,100208,100209,100210,100211,100212,100213,100214,100215,100216,100217,100218,100219,100220,100221,100222,100223,100224,100225,100226,100227,100228,100229,100230,100231,100232,100233,100234,100235,100236,100237,100238,100239,100240,100241,100242,100243,100244,100245,100246,100247,100248,100249,100250,100251,100252,100253,100254,100255,100256,100257,100258,100259,100260,100261,100262,100263,100264,100265,100266,100267,100268,100269,100270,100271,100272,100273,100274,100275,100276,100277,100278,100279,100280,100281,100282,100283,100284,100285,100286,100287,100288,100289,100290,100291,100292,100293,100294,100295,100296,100297,100298,100299,100300,100301,100302,100303,100304,100305,100306,100307,100308,100309,100310,100311,100312,100313,100314,100315,100316,100317,100318,100319,100320,100321,100322,100323,100324,100325,100326,100327,100328,100329,100330,100331,100332,100333,100334,100335,100336,100337,100338,100339,100340,100341,100342,100343,100344,100345,100346,100347,100348,100349,100350,100351,100352,100353,100354,100355,100356,100357,100358,100359,100360,100361,100362,100363,100364,100365,100366,100367,100368,100369,}
@attribute Frame numeric
@attribute Hours numeric
@attribute HoursBeforeFail numeric
@attribute Temp1 numeric
@attribute Temp2 numeric
@attribute Temp3 numeric
@attribute Temp4 numeric
@attribute FlyHeight1 numeric
@attribute FlyHeight2 numeric
@attribute FlyHeight3 numeric
@attribute FlyHeight4 numeric
@attribute GList1 numeric
@attribute PList numeric
@attribute Servo1 numeric
@attribute Servo2 numeric
@attribute Servo3 numeric
@attribute CSS numeric
@attribute Servo4 numeric
@attribute Servo5 numeric
@attribute Servo6 numeric
@attribute Reads numeric
@attribute Writes numeric
@attribute ReadError1 numeric
@attribute ReadError2 numeric
@attribute ReadError3 numeric
@attribute ReadError4 numeric
@attribute ReadError5 numeric
@attribute ReadError6 numeric
@attribute ReadError7 numeric
@attribute ReadError8 numeric
@attribute ReadError9 numeric
@attribute ReadError10 numeric
@attribute ReadError11 numeric
@attribute ReadError12 numeric
@attribute ReadError13 numeric
@attribute ReadError14 numeric
@attribute ReadError15 numeric
@attribute ReadError16 numeric
@attribute FlyHeight5 numeric
@attribute FlyHeight6 numeric
@attribute FlyHeight7 numeric
@attribute FlyHeight8 numeric
@attribute FlyHeight9 numeric
@attribute FlyHeight10 numeric
@attribute FlyHeight11 numeric
@attribute FlyHeight12 numeric
@attribute FlyHeight13 numeric
@attribute FlyHeight14 numeric
@attribute FlyHeight15 numeric
@attribute FlyHeight16 numeric
@attribute Temp5 numeric
@attribute Temp6 numeric
@attribute WriteError numeric
@attribute ReadError18 numeric
@attribute ReadError19 numeric
@attribute Servo7 numeric
@attribute Servo8 numeric
@attribute ReadError20 numeric
@attribute GList2 numeric
@attribute GList3 numeric
@attribute Servo9 numeric
@attribute Servo10 numeric
@attribute class {0,1}

@data
100006,26.000,30.266,42.717,27.000,0.000,26.000,27.000,7918.000,9059.000,7226.000,4476.000,0.000,1.000,0.000,4.000,0.000,6.000,0.000,0.000,67.000,28505022.000,16773243.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,3278.000,2845.000,13590.000,11526.000,6212.000,5287.000,10310.000,9060.000,1.000,1.000,1.000,1.000,57005.000,57005.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,16704.000,1
100006,27.000,33.783,39.200,27.000,0.000,27.000,27.000,7923.000,9057.000,7514.000,5795.000,0.000,1.000,0.000,11.000,0.000,6.000,0.000,0.000,66.000,44601776.000,23916604.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,3308.000,2851.000,13512.000,11538.000,6225.000,5193.000,10238.000,9240.000,1.000,1.000,1.000,1.000,57005.000,57005.000,38.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,24768.000,1
100006,28.000,37.916,35.067,27.000,0.000,27.000,27.000,7922.000,9049.000,7511.000,6221.000,0.000,1.000,0.000,3.000,0.000,6.000,0.000,0.000,66.000,50379832.000,28131004.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,3295.000,2843.000,13437.000,11469.000,6209.000,5251.000,10203.000,9080.000,1.000,1.000,1.000,1.000,57005.000,57005.000,47.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,28160.000,1
100006,30.000,42.000,30.983,26.000,0.000,25.000,27.000,8888.000,9536.000,3176.000,2327.000,0.000,1.000,0.000,0.000,0.000,7.000,0.000,0.000,58.000,4639605.000,1283389.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,2596.000,2425.000,7410.000,6431.000,3840.000,3359.000,5583.000,5056.000,1.000,1.000,1.000,1.000,57005.000,57005.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,9792.000,1
100006,31.000,45.233,27.750,26.000,0.000,26.000,27.000,8885.000,9534.000,3433.000,2108.000,0.000,1.000,0.000,0.000,0.000,7.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.000,2601.000,2435.000,7406.000,6433.000,3834.000,3344.000,5597.000,4961.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
100006,32.000,51.183,21.800,27.000,0.000,26.000,27.000,7925.000,9064.000,7730.000,8469.000,0.000,1.000,0.000,0.000,0.000,7.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.000,3288.000,2859.000,13526.000,11478.000,6259.000,5263.000,10126.000,8903.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
100006,33.000,56.983,16.000,27.000,0.000,27.000,27.000,7928.000,9050.000,7124.000,6725.000,0.000,1.000,0.000,0.000,0.000,7.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.000,3298.000,2850.000,13406.000,11462.000,6276.000,5196.000,10148.000,8908.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
100006,37.000,58.983,14.000,28.000,0.000,28.000,30.000,7911.000,9045.000,7303.000,4453.000,0.000,1.000,0.000,0.000,0.000,10.000,0.000,0.000,58.000,1461560.000,78.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.000,3327.000,2893.000,13542.000,11547.000,6311.000,5263.000,10269.000,9308.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,38.000,60.983,12.000,29.000,0.000,28.000,29.000,7904.000,9025.000,7692.000,3125.000,0.000,1.000,0.000,2.000,0.000,10.000,0.000,0.000,58.000,1489488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000,3329.000,2901.000,13558.000,11523.000,6355.000,5267.000,10241.000,9332.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,39.000,62.983,10.000,27.000,0.000,27.000,29.000,7916.000,9041.000,6826.000,5263.000,0.000,1.000,0.000,0.000,0.000,10.000,0.000,0.000,58.000,1489488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.000,3294.000,2909.000,13410.000,11516.000,6333.000,5295.000,10190.000,9434.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,40.000,64.983,8.000,29.000,0.000,27.000,29.000,7899.000,9045.000,7119.000,5822.000,0.000,1.000,0.000,2.000,0.000,10.000,0.000,0.000,58.000,1487070.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,3341.000,2899.000,13608.000,11612.000,6358.000,5328.000,10305.000,9129.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,41.000,66.983,6.000,29.000,0.000,29.000,29.000,7902.000,9045.000,7929.000,4385.000,0.000,1.000,0.000,3.000,0.000,10.000,0.000,0.000,58.000,1489488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.000,3327.000,2901.000,13645.000,11513.000,6329.000,5331.000,10335.000,9372.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,42.000,68.983,4.000,28.000,0.000,28.000,29.000,7903.000,9048.000,7694.000,4164.000,0.000,1.000,0.000,0.000,0.000,10.000,0.000,0.000,58.000,1489488.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.000,3322.000,2918.000,13633.000,11585.000,6343.000,5340.000,10363.000,9280.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,43.000,70.983,2.000,28.000,0.000,28.000,29.000,7912.000,9037.000,7605.000,9177.000,0.000,1.000,0.000,2.000,0.000,10.000,0.000,0.000,58.000,1487070.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.000,3326.000,2891.000,13519.000,11501.000,6355.000,5309.000,10445.000,9144.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1216.000,1
100006,48.000,72.983,0.000,29.000,0.000,25.000,31.000,7913.000,9038.000,7518.000,3778.000,0.000,1.000,0.000,68.000,0.000,14.000,0.000,0.000,61.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,3311.000,2863.000,13534.000,11466.000,6268.000,5249.000,10174.000,9439.000,1.000,1.000,1.000,1.000,57005.000,57005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,30016.000,1
100007,0.000,366.899,594.268,41.000,0.000,41.000,42.000,7910.000,8945.000,12307.000,7072.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3221.000,2882.000,14535.000,11627.000,6084.000,5205.000,11396.000,9342.000,1.000,1.000,1.000,1.000,57005.000,57005.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,1.000,368.899,592.268,41.000,0.000,41.000,42.000,7904.000,8940.000,14653.000,5250.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3212.000,2884.000,14722.000,11647.000,6124.000,5271.000,11442.000,9524.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,2.000,370.899,590.268,41.000,0.000,41.000,42.000,7910.000,8941.000,11616.000,6310.000,0.000,8.000,0.000,7.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3201.000,2876.000,14425.000,11689.000,6088.000,5191.000,11594.000,9563.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,3.000,372.899,588.268,40.000,0.000,41.000,42.000,7904.000,8930.000,11603.000,3909.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3177.000,2880.000,14375.000,11637.000,6106.000,5259.000,11470.000,9693.000,1.000,1.000,1.000,1.000,57005.000,57005.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,4.000,374.899,586.268,41.000,0.000,40.000,42.000,7902.000,8944.000,12709.000,5301.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,3214.000,2878.000,14619.000,11621.000,6076.000,5222.000,11236.000,9529.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,5.000,376.899,584.268,41.000,0.000,41.000,42.000,7911.000,8948.000,12360.000,5640.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,3209.000,2881.000,14499.000,11666.000,6051.000,5208.000,11110.000,9519.000,1.000,1.000,1.000,1.000,57005.000,57005.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,6.000,378.899,582.268,41.000,0.000,41.000,42.000,7897.000,8940.000,13605.000,4411.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,3197.000,2886.000,14692.000,11623.000,6093.000,5253.000,11173.000,9599.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,7.000,380.899,580.268,40.000,0.000,41.000,42.000,7913.000,8942.000,11588.000,5669.000,0.000,8.000,0.000,8.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,3195.000,2878.000,14397.000,11692.000,6097.000,5196.000,11282.000,9449.000,1.000,1.000,1.000,1.000,57005.000,57005.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,8.000,382.899,578.268,40.000,0.000,40.000,42.000,7903.000,8932.000,13684.000,3614.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,3200.000,2886.000,14705.000,11723.000,6055.000,5234.000,11283.000,9623.000,1.000,1.000,1.000,1.000,57005.000,57005.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,9.000,384.899,576.268,41.000,0.000,40.000,42.000,7920.000,8950.000,12273.000,6067.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,3208.000,2883.000,14438.000,11695.000,6089.000,5220.000,11308.000,9081.000,1.000,1.000,1.000,1.000,57005.000,57005.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,10.000,386.899,574.268,41.000,0.000,41.000,42.000,7898.000,8938.000,12850.000,4450.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,3210.000,2876.000,14595.000,11702.000,6100.000,5211.000,11440.000,9599.000,1.000,1.000,1.000,1.000,57005.000,57005.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,11.000,388.899,572.268,41.000,0.000,41.000,42.000,7897.000,8937.000,13028.000,4566.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,3218.000,2881.000,14644.000,11679.000,6137.000,5213.000,11490.000,9582.000,1.000,1.000,1.000,1.000,57005.000,57005.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,12.000,390.899,570.268,40.000,0.000,41.000,42.000,7903.000,8956.000,13043.000,5489.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,3203.000,2881.000,14618.000,11699.000,6110.000,5240.000,11054.000,9278.000,1.000,1.000,1.000,1.000,57005.000,57005.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,13.000,392.899,568.268,41.000,0.000,40.000,42.000,7905.000,8930.000,12010.000,5240.000,0.000,8.000,0.000,12.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,3199.000,2870.000,14482.000,11653.000,6103.000,5198.000,11499.000,9522.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,14.000,394.899,566.268,41.000,0.000,41.000,42.000,7913.000,8933.000,11217.000,4138.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,3187.000,2867.000,14385.000,11636.000,6060.000,5224.000,11175.000,9482.000,1.000,1.000,1.000,1.000,57005.000,57005.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,15.000,396.899,564.268,41.000,0.000,41.000,42.000,7909.000,8932.000,11750.000,4913.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,3201.000,2868.000,14471.000,11646.000,6065.000,5159.000,11293.000,9590.000,1.000,1.000,1.000,1.000,57005.000,57005.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,16.000,398.899,562.268,41.000,0.000,41.000,42.000,7896.000,8946.000,13004.000,4190.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,3219.000,2884.000,14699.000,11677.000,6085.000,5229.000,11116.000,9407.000,1.000,1.000,1.000,1.000,57005.000,57005.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,17.000,400.899,560.268,41.000,0.000,41.000,42.000,7917.000,8953.000,10513.000,6233.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,3202.000,2879.000,14319.000,11574.000,6051.000,5222.000,11445.000,9347.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,18.000,402.899,558.268,41.000,0.000,41.000,42.000,7899.000,8944.000,13208.000,2893.000,0.000,8.000,0.000,6.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,3213.000,2871.000,14568.000,11562.000,6137.000,5255.000,11242.000,9664.000,1.000,1.000,1.000,1.000,57005.000,57005.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,19.000,404.899,556.268,41.000,0.000,41.000,42.000,7903.000,8931.000,13522.000,3326.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,3198.000,2865.000,14612.000,11631.000,6120.000,5233.000,11293.000,9630.000,1.000,1.000,1.000,1.000,57005.000,57005.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,20.000,406.899,554.268,40.000,0.000,41.000,42.000,7902.000,8941.000,12540.000,6983.000,0.000,8.000,0.000,0.000,0.000,16.000,0.000,14.000,53.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,3200.000,2881.000,14596.000,11708.000,6128.000,5181.000,11419.000,9418.000,1.000,1.000,1.000,1.000,57005.000,57005.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,128.000,1
100007,21.000,410.100,551.067,8.000,0.000,0.000,9.000,7970.000,8955.000,11126.000,5147.000,0.000,8.000,0.000,2.000,0.000,17.000,0.000,14.000,53.000,473.000,12574721.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,3127.000,2738.000,13954.000,11208.000,5704.000,4829.000,10750.000,9137.000,1.000,1.000,1.000,1.000,57005.000,57005.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,5504.000,1
100007,22.000,412.117,549.050,13.000,0.000,7.000,13.000,7963.000,8954.000,10429.000,5724.000,0.000,8.000,0.000,1.000,0.000,17.000,0.000,14.000,53.000,29.000,10493962.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,3116.000,2723.000,13926.000,11316.000,5750.000,4884.000,11053.000,9049.000,1.000,1.000,1.000,1.000,57005.000,57005.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,4928.000,1
100007,23.000,414.100,547.067,14.000,0.000,10.000,13.000,7965.000,8966.000,11649.000,6770.000,0.000,8.000,0.000,19.000,0.000,17.000,0.000,14.000,53.000,25340884.000,3608929.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,3115.000,2737.000,13971.000,11177.000,5724.000,4881.000,10917.000,8995.000,1.000,1.000,1.000,1.000,57005.000,57005.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,36032.000,1
100007,24.000,416.100,545.067,11.000,0.000,11.000,14.000,7971.000,8974.000,13199.000,7719.000,0.000,8.000,0.000,5.000,0.000,17.000,0.000,14.000,52.000,5237504.000,4534680.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,3142.000,2727.000,14064.000,11096.000,5711.000,4869.000,10856.000,8835.000,1.000,1.000,1.000,1.000,57005.000,57005.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,3136.000,1
100007,25.000,418.100,543.067,9.000,0.000,10.000,12.000,7973.000,8978.000,11424.000,5142.000,0.000,8.000,0.000,9.000,0.000,17.000,0.000,14.000,52.000,5081506.000,4367955.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,3139.000,2726.000,13979.000,11204.000,5719.000,4858.000,10837.000,8796.000,1.000,1.000,1.000,1.000,57005.000,57005.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,2880.000,1
100007,26.000,420.100,541.067,8.000,0.000,9.000,10.000,7964.000,8981.000,10977.000,5691.000,0.000,8.000,0.000,8.000,0.000,17.000,0.000,14.000,52.000,3339003.000,2626151.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,3150.000,2736.000,13987.000,11200.000,5792.000,4856.000,10711.000,8979.000,1.000,1.000,1.000,1.000,57005.000,57005.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,3456.000,1
100007,27.000,422.100,539.067,7.000,0.000,7.000,11.000,7962.000,8967.000,11665.000,6786.000,0.000,8.000,0.000,10.000,0.000,17.000,0.000,14.000,53.000,24018132.000,3254811.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,3141.000,2734.000,14137.000,11219.000,5764.000,4825.000,10858.000,8790.000,1.000,1.000,1.000,1.000,57005.000,57005.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,32960.000,1
100007,28.000,424.100,537.067,11.000,0.000,7.000,12.000,7962.000,8968.000,11117.000,5435.000,0.000,8.000,0.000,2.000,0.000,17.000,0.000,14.000,53.000,3607832.000,3126261.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,3126.000,2725.000,14017.000,11289.000,5765.000,4882.000,11009.000,9069.000,1.000,1.000,1.000,1.000,57005.000,57005.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,4992.000,1
